order_id,customer_id,product_id,order_date,region,quantity,price,total_amount
O40387,C1251,P0192,2024-05-01,West,1,1543.15,1543.15
O40388,C0027,P0153,2024-12-20,West,5,1897.24,9486.2
O40389,C1827,P0148,2025-03-28,West,1,940.65,940.65
O40390,C0872,P0064,2023-10-06,West,4,1012.15,4048.6
O40391,C0702,P0303,2024-11-11,North,3,253.65,760.95
O40392,C1382,P0125,2024-12-18,South,5,843.63,4218.15
O40393,C0817,P0294,2023-09-07,West,1,1840.75,1840.75
O40394,C1981,P0148,2025-06-27,West,2,1667.43,3334.86
O40395,C1004,P0074,2023-09-11,East,2,1277.01,2554.02
O40396,C1913,P0488,2024-07-30,South,4,404.36,1617.44
O40397,C0432,P0024,2024-06-12,East,2,156.08,312.16
O40398,C0152,P0167,2023-12-05,South,2,1115.56,2231.12
O40399,C1959,P0073,2024-03-21,East,3,61.62,184.86
O40400,C0367,P0289,2024-07-02,East,2,77.71,155.42
O40401,C1028,P0386,2025-01-07,South,2,934.5,1869.0
O40402,C1365,P0457,2025-05-18,South,4,132.02,528.08
O40403,C1298,P0231,2025-01-03,South,2,1316.53,2633.06
O40404,C1705,P0164,2023-12-29,West,1,780.64,780.64
O40405,C0022,P0052,2025-07-22,North,4,664.53,2658.12
O40406,C0349,P0421,2025-02-21,South,5,1243.9,6219.5
O40407,C1338,P0208,2024-06-11,East,1,945.35,945.35
O40408,C0851,P0148,2025-08-03,East,3,1867.55,5602.65
O40409,C0287,P0009,2024-01-20,North,5,241.09,1205.45
O40410,C0248,P0385,2023-12-30,South,5,501.25,2506.25
O40411,C1061,P0375,2024-01-16,South,2,1462.6,2925.2
O40412,C1677,P0372,2024-02-14,East,5,1438.18,7190.9
O40413,C0353,P0303,2024-09-01,West,1,242.91,242.91
O40414,C1501,P0436,2025-03-20,North,5,1047.2,5236.0
O40415,C0737,P0488,2024-10-23,South,1,1412.93,1412.93
O40416,C1632,P0050,2024-04-16,North,5,1773.17,8865.85
O40417,C0644,P0339,2024-04-02,West,1,1225.59,1225.59
O40418,C1270,P0298,2025-06-03,North,2,1044.29,2088.58
O40419,C1992,P0199,2024-12-26,West,3,1808.07,5424.21
O40420,C1204,P0185,2025-06-06,South,5,759.92,3799.6
O40421,C1766,P0488,2025-01-01,North,4,309.82,1239.28
O40422,C0039,P0117,2025-05-03,West,2,1719.48,3438.96
O40423,C1588,P0342,2025-08-08,West,3,1711.19,5133.57
O40424,C0914,P0428,2024-03-31,East,3,1721.52,5164.56
O40425,C0165,P0074,2025-05-08,North,1,92.24,92.24
O40426,C1178,P0012,2025-05-01,South,3,1095.03,3285.09
O40427,C0496,P0057,2024-06-05,South,1,1896.5,1896.5
O40428,C1316,P0458,2024-08-15,West,3,1817.55,5452.65
O40429,C1648,P0116,2024-01-29,South,5,930.33,4651.65
O40430,C1026,P0050,2023-09-13,West,4,1619.56,6478.24
O40431,C0887,P0144,2025-03-07,East,2,1667.29,3334.58
O40432,C0264,P0286,2025-01-03,West,5,1234.76,6173.8
O40433,C0175,P0138,2024-02-24,North,3,1273.72,3821.16
O40434,C1771,P0374,2023-09-12,West,4,1394.95,5579.8
O40435,C0631,P0014,2025-04-02,North,1,418.18,418.18
O40436,C1304,P0382,2024-11-01,North,1,161.96,161.96
O40437,C0591,P0176,2024-05-11,South,1,1109.65,1109.65
O40438,C1857,P0455,2025-01-16,North,3,1658.76,4976.28
O40439,C1542,P0271,2025-04-19,East,1,1704.88,1704.88
O40440,C0522,P0260,2023-10-04,South,2,205.91,411.82
O40441,C0070,P0091,2024-07-17,West,5,1929.76,9648.8
O40442,C0384,P0354,2025-07-30,West,3,186.6,559.8
O40443,C0535,P0389,2024-10-21,South,4,419.84,1679.36
O40444,C0704,P0303,2024-01-10,East,3,121.05,363.15
O40445,C0941,P0471,2025-03-31,North,2,1510.75,3021.5
O40446,C0293,P0399,2025-05-08,South,2,500.47,1000.94
O40447,C1722,P0300,2024-01-11,West,5,1209.04,6045.2
O40448,C1981,P0281,2025-05-20,East,4,741.95,2967.8
O40449,C0258,P0300,2024-09-07,West,4,1704.83,6819.32
O40450,C0081,P0192,2024-02-20,North,4,1822.09,7288.36
O40451,C1202,P0040,2024-08-31,East,2,1089.25,2178.5
O40452,C0100,P0110,2023-09-09,East,2,595.52,1191.04
O40453,C0487,P0364,2024-11-30,North,2,1876.02,3752.04
O40454,C0829,P0298,2024-05-18,North,4,1218.89,4875.56
O40455,C1298,P0348,2023-10-24,North,3,293.05,879.15
O40456,C0754,P0335,2024-03-25,South,3,163.61,490.83
O40457,C0734,P0255,2025-03-11,South,4,700.48,2801.92
O40458,C1652,P0273,2024-05-17,East,4,1224.25,4897.0
O40459,C0187,P0434,2024-12-25,West,4,1730.02,6920.08
O40460,C0791,P0275,2024-02-13,East,1,1523.87,1523.87
O40461,C0307,P0393,2024-12-18,East,5,999.46,4997.3
O40462,C0800,P0476,2024-10-09,South,3,1490.77,4472.31
O40463,C0865,P0120,2023-11-25,North,5,1654.23,8271.15
O40464,C1425,P0146,2025-04-19,South,3,1722.21,5166.63
O40465,C0861,P0280,2024-03-21,North,1,413.88,413.88
O40466,C0274,P0155,2025-01-03,North,4,976.29,3905.16
O40467,C1264,P0342,2024-06-09,West,2,1723.53,3447.06
O40468,C1774,P0157,2025-08-04,North,1,1257.12,1257.12
O40469,C1622,P0173,2025-06-05,South,2,858.88,1717.76
O40470,C1336,P0019,2025-07-31,East,4,1635.74,6542.96
O40471,C0179,P0012,2024-08-21,East,5,1669.12,8345.6
O40472,C1549,P0016,2025-03-11,East,3,405.61,1216.83
O40473,C0646,P0284,2025-05-05,North,1,202.11,202.11
O40474,C0431,P0284,2025-04-22,East,1,1909.17,1909.17
O40475,C0003,P0475,2025-06-23,West,1,1691.34,1691.34
O40476,C1937,P0330,2025-06-12,West,1,1520.08,1520.08
O40477,C1877,P0376,2025-04-27,East,2,1667.02,3334.04
O40478,C0307,P0227,2024-04-11,South,3,1477.07,4431.21
O40479,C0242,P0059,2024-07-19,North,1,1407.07,1407.07
O40480,C0427,P0150,2025-04-28,West,4,1959.17,7836.68
O40481,C1389,P0408,2024-06-19,South,3,531.36,1594.08
O40482,C0459,P0124,2024-03-15,South,2,981.0,1962.0
O40483,C1626,P0201,2024-08-18,North,3,1310.46,3931.38
O40484,C0914,P0078,2025-02-17,South,4,1274.02,5096.08
O40485,C0987,P0126,2023-10-12,South,4,104.51,418.04
O40486,C1004,P0325,2024-11-19,West,4,330.26,1321.04
O40487,C1268,P0311,2025-07-27,South,4,1637.15,6548.6
O40488,C0886,P0090,2025-05-31,West,2,528.91,1057.82
O40489,C0300,P0124,2023-10-14,East,2,1810.8,3621.6
O40490,C0503,P0497,2024-01-06,North,4,1505.47,6021.88
O40491,C1761,P0246,2024-03-05,East,3,1797.2,5391.6
O40492,C1873,P0322,2024-02-26,South,4,1309.85,5239.4
O40493,C0289,P0338,2024-04-03,South,5,715.03,3575.15
O40494,C0489,P0304,2024-05-29,East,4,350.34,1401.36
O40495,C1486,P0145,2024-04-04,South,4,318.48,1273.92
O40496,C1842,P0286,2024-11-04,North,4,96.83,387.32
O40497,C0617,P0061,2025-02-02,North,1,1835.84,1835.84
O40498,C0984,P0023,2024-03-14,East,1,1770.94,1770.94
O40499,C0196,P0368,2024-01-17,East,4,395.03,1580.12
O40500,C0508,P0129,2023-10-05,South,2,272.34,544.68
O40501,C0710,P0363,2024-08-24,East,3,621.17,1863.51
O40502,C1040,P0150,2024-02-26,South,2,1841.0,3682.0
O40503,C0930,P0463,2025-06-28,East,3,143.53,430.59
O40504,C1727,P0087,2025-07-29,South,4,1920.39,7681.56
O40505,C1309,P0458,2023-09-11,North,2,1178.27,2356.54
O40506,C1730,P0347,2025-06-30,North,2,811.18,1622.36
O40507,C0943,P0031,2025-08-28,North,5,1296.14,6480.7
O40508,C1019,P0457,2024-11-01,West,5,510.41,2552.05
O40509,C0357,P0177,2024-05-11,North,4,60.69,242.76
O40510,C1712,P0378,2025-07-27,East,4,558.31,2233.24
O40511,C0250,P0074,2024-06-03,East,5,111.15,555.75
O40512,C1290,P0155,2023-10-10,West,4,1305.57,5222.28
O40513,C0579,P0458,2023-09-12,East,4,1133.42,4533.68
O40514,C0110,P0159,2023-11-05,South,4,1308.35,5233.4
O40515,C0694,P0060,2023-12-18,West,5,1459.58,7297.9
O40516,C0445,P0332,2024-05-14,North,5,943.8,4719.0
O40517,C1266,P0140,2024-09-04,West,4,477.53,1910.12
O40518,C0021,P0104,2024-03-26,West,5,1703.83,8519.15
O40519,C1516,P0373,2024-05-16,East,2,1785.51,3571.02
O40520,C0813,P0195,2024-03-03,West,5,1701.13,8505.65
O40521,C0661,P0399,2025-06-22,North,4,847.35,3389.4
O40522,C0391,P0235,2024-05-16,South,5,360.62,1803.1
O40523,C0929,P0201,2024-07-13,North,3,265.6,796.8
O40524,C1823,P0177,2024-10-19,South,4,55.37,221.48
O40525,C1821,P0397,2025-08-09,East,4,879.74,3518.96
O40526,C0800,P0374,2024-06-28,North,4,693.02,2772.08
O40527,C0276,P0404,2024-07-24,South,2,230.74,461.48
O40528,C1660,P0179,2024-05-26,North,2,1418.21,2836.42
O40529,C0206,P0198,2025-07-23,South,2,263.79,527.58
O40530,C1423,P0349,2023-09-28,North,5,662.36,3311.8
O40531,C0738,P0297,2024-08-15,East,5,1942.45,9712.25
O40532,C1195,P0171,2025-07-12,North,3,795.56,2386.68
O40533,C0573,P0180,2023-10-13,South,1,455.02,455.02
O40534,C0714,P0418,2024-12-15,East,3,1845.16,5535.48
O40535,C1720,P0271,2023-11-02,South,3,253.76,761.28
O40536,C1337,P0476,2024-05-08,North,1,1947.28,1947.28
O40537,C0784,P0441,2024-11-02,East,1,1245.45,1245.45
O40538,C1647,P0487,2025-01-19,West,3,1967.09,5901.27
O40539,C0140,P0309,2025-03-07,North,2,1024.05,2048.1
O40540,C0485,P0083,2024-12-24,West,1,880.14,880.14
O40541,C0292,P0385,2024-11-14,West,4,414.94,1659.76
O40542,C0604,P0023,2023-09-18,East,1,1083.51,1083.51
O40543,C0321,P0374,2025-08-03,North,4,998.5,3994.0
O40544,C1088,P0163,2023-11-04,North,4,1682.97,6731.88
O40545,C1458,P0234,2025-07-28,North,3,1103.19,3309.57
O40546,C0930,P0069,2025-02-03,East,2,1398.95,2797.9
O40547,C1489,P0079,2025-08-19,North,1,1267.98,1267.98
O40548,C1109,P0091,2025-02-20,West,5,443.58,2217.9
O40549,C0411,P0143,2025-04-23,South,3,1856.87,5570.61
O40550,C0923,P0125,2024-09-12,West,2,130.04,260.08
O40551,C0257,P0414,2023-11-12,East,4,245.2,980.8
O40552,C1664,P0494,2024-02-15,North,1,1789.1,1789.1
O40553,C1540,P0480,2024-11-05,West,1,471.76,471.76
O40554,C1579,P0260,2025-05-01,South,3,1328.75,3986.25
O40555,C1612,P0449,2025-03-13,North,5,824.86,4124.3
O40556,C0642,P0213,2024-05-11,West,5,1762.17,8810.85
O40557,C1686,P0491,2024-02-10,South,3,1719.42,5158.26
O40558,C0808,P0023,2024-08-30,East,5,1971.75,9858.75
O40559,C0951,P0443,2025-04-29,West,4,1020.28,4081.12
O40560,C0368,P0357,2025-03-01,North,4,709.78,2839.12
O40561,C0977,P0008,2023-11-11,South,1,1567.09,1567.09
O40562,C1984,P0103,2025-06-21,East,2,222.22,444.44
O40563,C0772,P0471,2024-11-28,South,4,1292.04,5168.16
O40564,C1345,P0187,2025-03-17,West,3,989.52,2968.56
O40565,C1367,P0211,2024-07-14,East,2,936.15,1872.3
O40566,C0672,P0285,2024-06-27,North,2,811.14,1622.28
O40567,C0368,P0118,2024-03-05,South,1,1566.5,1566.5
O40568,C1207,P0075,2024-05-01,South,1,1858.67,1858.67
O40569,C1262,P0053,2025-05-22,East,5,1994.07,9970.35
O40570,C0179,P0005,2023-09-14,North,3,1252.67,3758.01
O40571,C1576,P0301,2024-10-08,South,3,739.77,2219.31
O40572,C1414,P0013,2024-08-12,North,1,520.58,520.58
O40573,C1203,P0351,2025-06-11,West,1,301.8,301.8
O40574,C0102,P0106,2025-04-28,East,3,117.28,351.84
O40575,C0287,P0161,2024-03-25,South,5,1309.71,6548.55
O40576,C0953,P0413,2024-11-13,East,1,742.04,742.04
O40577,C1641,P0452,2024-12-30,North,1,614.72,614.72
O40578,C1358,P0129,2024-03-04,East,4,1738.78,6955.12
O40579,C0024,P0293,2025-06-11,West,3,456.49,1369.47
O40580,C1424,P0008,2025-01-15,East,2,64.92,129.84
O40581,C0068,P0061,2025-04-07,South,1,1032.86,1032.86
O40582,C1545,P0343,2025-06-10,South,2,1849.7,3699.4
O40583,C0893,P0300,2025-06-06,South,1,1714.4,1714.4
O40584,C1783,P0169,2025-09-02,South,3,296.11,888.33
O40585,C0190,P0249,2024-06-18,South,1,774.52,774.52
O40586,C0654,P0126,2023-12-28,North,3,1915.87,5747.61
O40587,C0665,P0428,2024-09-11,North,2,291.43,582.86
O40588,C0717,P0437,2025-02-08,West,5,883.14,4415.7
O40589,C1760,P0291,2024-03-05,East,1,1645.23,1645.23
O40590,C0374,P0143,2024-05-03,South,4,785.29,3141.16
O40591,C1728,P0417,2025-02-07,North,5,259.21,1296.05
O40592,C1943,P0299,2023-10-28,East,3,1162.02,3486.06
O40593,C1263,P0420,2025-04-22,East,5,466.94,2334.7
O40594,C0466,P0039,2024-02-16,South,1,339.07,339.07
O40595,C0386,P0121,2023-12-16,North,1,1625.23,1625.23
O40596,C1662,P0414,2024-08-10,East,2,1440.98,2881.96
O40597,C1877,P0201,2025-01-16,North,3,1523.95,4571.85
O40598,C0628,P0017,2024-03-03,West,2,877.44,1754.88
O40599,C1062,P0482,2025-04-11,South,5,812.77,4063.85
O40600,C0420,P0467,2024-03-25,East,2,1870.74,3741.48
O40601,C1810,P0118,2025-01-23,West,1,967.36,967.36
O40602,C1071,P0076,2023-11-30,North,1,610.19,610.19
O40603,C0675,P0125,2024-04-12,South,2,738.12,1476.24
O40604,C1345,P0380,2023-11-30,West,1,667.52,667.52
O40605,C1861,P0415,2024-08-31,North,4,1646.46,6585.84
O40606,C1611,P0158,2023-09-27,North,2,1351.52,2703.04
O40607,C1598,P0017,2023-12-04,North,4,63.33,253.32
O40608,C1637,P0347,2024-03-22,North,5,825.06,4125.3
O40609,C0011,P0419,2025-07-27,East,3,1904.86,5714.58
O40610,C1524,P0299,2024-02-24,North,1,1967.03,1967.03
O40611,C0878,P0181,2024-04-06,West,1,1190.99,1190.99
O40612,C1084,P0327,2024-02-20,North,1,1918.74,1918.74
O40613,C1905,P0079,2024-02-09,South,1,1090.7,1090.7
O40614,C1010,P0157,2025-08-01,West,5,505.07,2525.35
O40615,C1495,P0187,2024-03-23,South,5,216.08,1080.4
O40616,C0915,P0171,2024-12-27,South,5,778.12,3890.6
O40617,C1662,P0042,2024-02-11,South,3,667.74,2003.22
O40618,C0493,P0140,2024-10-25,South,2,1490.74,2981.48
O40619,C1533,P0413,2025-04-20,North,4,405.24,1620.96
O40620,C1911,P0229,2023-12-04,South,5,1117.03,5585.15
O40621,C0663,P0191,2025-07-14,West,2,1824.84,3649.68
O40622,C0524,P0258,2024-12-11,West,4,1230.24,4920.96
O40623,C1456,P0496,2024-10-18,North,1,381.13,381.13
O40624,C1808,P0384,2023-10-09,East,2,643.6,1287.2
O40625,C1941,P0388,2024-06-15,North,3,1772.77,5318.31
O40626,C0365,P0308,2025-06-01,South,4,1100.96,4403.84
O40627,C0225,P0138,2024-09-22,East,1,695.64,695.64
O40628,C1190,P0306,2024-07-19,West,3,681.76,2045.28
O40629,C1114,P0258,2025-05-29,West,5,481.14,2405.7
O40630,C1575,P0010,2025-05-06,East,5,1514.61,7573.05
O40631,C0380,P0104,2025-01-01,South,3,1007.24,3021.72
O40632,C0275,P0002,2025-06-21,North,3,920.99,2762.97
O40633,C1112,P0105,2024-05-03,West,3,217.87,653.61
O40634,C1995,P0283,2025-03-01,East,2,85.34,170.68
O40635,C1020,P0338,2025-01-06,South,1,834.33,834.33
O40636,C1119,P0313,2024-04-18,South,2,1034.22,2068.44
O40637,C0539,P0318,2024-03-20,East,2,441.88,883.76
O40638,C1573,P0354,2023-11-06,West,3,1933.79,5801.37
O40639,C1575,P0130,2023-11-01,East,5,1493.05,7465.25
O40640,C0300,P0498,2024-08-22,East,1,1298.28,1298.28
O40641,C1332,P0250,2023-10-09,South,1,200.22,200.22
O40642,C1099,P0238,2024-07-01,East,2,1144.46,2288.92
O40643,C0745,P0427,2025-06-30,East,1,724.29,724.29
O40644,C0148,P0357,2024-11-18,North,3,470.46,1411.38
O40645,C0326,P0169,2025-08-21,West,4,102.72,410.88
O40646,C0041,P0400,2024-08-14,East,5,1404.14,7020.7
O40647,C1963,P0492,2024-11-09,East,4,1617.11,6468.44
O40648,C1630,P0169,2024-10-17,North,5,809.99,4049.95
O40649,C1885,P0064,2024-12-28,North,5,904.52,4522.6
O40650,C1687,P0422,2024-11-04,South,4,1529.84,6119.36
O40651,C1843,P0233,2023-10-22,South,5,1138.35,5691.75
O40652,C1117,P0475,2024-06-16,East,5,1658.74,8293.7
O40653,C0615,P0389,2025-08-26,West,4,1059.2,4236.8
O40654,C1726,P0136,2025-08-25,West,4,1653.5,6614.0
O40655,C1852,P0167,2024-01-10,East,4,1827.21,7308.84
O40656,C0753,P0303,2024-04-12,West,5,1618.67,8093.35
O40657,C0276,P0059,2023-11-07,North,1,1857.6,1857.6
O40658,C0660,P0099,2024-06-25,South,1,715.82,715.82
O40659,C0201,P0187,2025-05-23,South,5,1074.54,5372.7
O40660,C0408,P0069,2023-11-12,West,3,1949.84,5849.52
O40661,C1134,P0233,2025-07-23,East,2,697.21,1394.42
O40662,C0800,P0171,2023-09-29,North,5,1005.83,5029.15
O40663,C1245,P0037,2023-10-24,East,5,220.0,1100.0
O40664,C0872,P0400,2025-06-30,South,2,1729.6,3459.2
O40665,C1907,P0211,2025-05-27,South,1,1012.56,1012.56
O40666,C0913,P0116,2024-03-11,South,3,333.63,1000.89
O40667,C1104,P0038,2025-01-03,South,5,1458.5,7292.5
O40668,C1072,P0431,2024-04-29,East,5,1847.03,9235.15
O40669,C1841,P0260,2025-07-04,West,4,1744.5,6978.0
O40670,C1502,P0097,2024-01-04,East,1,570.89,570.89
O40671,C0317,P0390,2024-04-29,East,5,289.25,1446.25
O40672,C0215,P0291,2024-10-22,South,2,441.64,883.28
O40673,C1923,P0383,2024-03-01,West,5,1273.16,6365.8
O40674,C1578,P0305,2025-02-27,East,1,540.71,540.71
O40675,C1276,P0360,2024-06-10,East,3,1128.29,3384.87
O40676,C1877,P0497,2024-01-02,North,4,906.03,3624.12
O40677,C1682,P0162,2024-11-22,North,4,1564.34,6257.36
O40678,C0673,P0212,2025-05-13,North,5,1831.23,9156.15
O40679,C0628,P0316,2023-12-22,East,3,1682.77,5048.31
O40680,C1718,P0372,2024-03-02,East,1,1810.22,1810.22
O40681,C0389,P0071,2024-02-13,South,1,855.93,855.93
O40682,C1012,P0205,2025-03-18,North,4,153.05,612.2
O40683,C0965,P0358,2023-10-15,East,4,1938.43,7753.72
O40684,C1617,P0063,2024-12-10,South,5,793.99,3969.95
O40685,C1826,P0061,2025-03-15,East,4,1733.86,6935.44
O40686,C1846,P0367,2024-09-17,South,3,815.57,2446.71
O40687,C1329,P0023,2024-11-27,South,4,1482.99,5931.96
O40688,C1486,P0068,2023-11-18,West,3,741.81,2225.43
O40689,C0792,P0448,2025-06-20,West,4,1610.43,6441.72
O40690,C0651,P0440,2024-10-10,West,3,142.52,427.56
O40691,C1194,P0332,2025-03-25,East,2,1752.53,3505.06
O40692,C1871,P0327,2025-01-28,East,5,1103.24,5516.2
O40693,C1451,P0083,2025-01-13,East,3,51.07,153.21
O40694,C1884,P0015,2025-06-04,West,3,104.27,312.81
O40695,C0053,P0266,2024-04-05,East,5,1296.49,6482.45
O40696,C0817,P0009,2024-06-05,West,4,848.72,3394.88
O40697,C1880,P0092,2024-07-11,South,4,1794.31,7177.24
O40698,C1186,P0421,2025-04-13,South,3,1497.23,4491.69
O40699,C0634,P0414,2024-12-16,East,5,1987.22,9936.1
O40700,C1741,P0410,2025-04-14,South,2,1536.65,3073.3
O40701,C1225,P0210,2024-08-29,South,5,1683.25,8416.25
O40702,C1549,P0114,2024-01-25,North,1,286.3,286.3
O40703,C0064,P0235,2025-06-10,South,5,1797.22,8986.1
O40704,C0871,P0491,2023-10-27,East,2,442.1,884.2
O40705,C0129,P0246,2024-07-20,South,1,1789.68,1789.68
O40706,C0427,P0452,2024-04-25,North,1,696.66,696.66
O40707,C1139,P0071,2024-08-19,South,4,1474.01,5896.04
O40708,C0044,P0402,2023-10-23,West,1,98.37,98.37
O40709,C1414,P0220,2023-10-25,North,2,1742.16,3484.32
O40710,C0994,P0417,2025-03-19,South,4,962.8,3851.2
O40711,C0255,P0357,2025-03-02,West,2,509.73,1019.46
O40712,C0928,P0160,2025-08-13,South,3,542.76,1628.28
O40713,C0952,P0140,2024-11-17,North,1,625.81,625.81
O40714,C0600,P0485,2024-07-02,South,1,1464.31,1464.31
O40715,C1309,P0302,2025-08-04,West,2,116.1,232.2
O40716,C1071,P0022,2024-03-20,North,1,1225.13,1225.13
O40717,C1907,P0023,2025-04-17,South,5,104.87,524.35
O40718,C1193,P0329,2025-02-12,South,5,1988.71,9943.55
O40719,C1799,P0480,2025-03-19,South,4,1572.04,6288.16
O40720,C0383,P0064,2024-06-12,West,3,1368.58,4105.74
O40721,C0030,P0321,2024-06-08,West,1,250.18,250.18
O40722,C0319,P0406,2023-12-20,West,4,580.68,2322.72
O40723,C1513,P0055,2023-10-16,North,4,328.65,1314.6
O40724,C0921,P0143,2025-03-22,South,5,1553.14,7765.7
O40725,C0755,P0329,2024-09-02,North,3,51.76,155.28
O40726,C1989,P0340,2024-08-29,North,1,1341.58,1341.58
O40727,C0695,P0402,2024-03-19,North,1,1711.92,1711.92
O40728,C0249,P0262,2023-09-25,North,3,664.4,1993.2
O40729,C0502,P0385,2023-11-04,East,2,628.59,1257.18
O40730,C1768,P0114,2024-09-23,East,1,398.43,398.43
O40731,C0464,P0120,2024-07-10,South,4,966.4,3865.6
O40732,C1600,P0049,2024-06-02,North,2,459.74,919.48
O40733,C1171,P0127,2024-01-27,North,1,620.75,620.75
O40734,C0640,P0463,2023-09-23,North,1,503.31,503.31
O40735,C1249,P0017,2024-04-10,South,1,351.06,351.06
O40736,C1906,P0332,2025-06-14,North,3,1794.68,5384.04
O40737,C1997,P0304,2025-04-01,East,4,842.03,3368.12
O40738,C1377,P0050,2023-09-22,North,5,683.64,3418.2
O40739,C0598,P0496,2023-10-06,North,2,1358.57,2717.14
O40740,C1636,P0358,2024-04-29,East,5,1729.04,8645.2
O40741,C1395,P0198,2023-12-03,East,5,1146.28,5731.4
O40742,C0186,P0407,2024-07-18,North,2,155.46,310.92
O40743,C0072,P0452,2024-08-30,West,4,1667.44,6669.76
O40744,C0335,P0153,2024-09-21,South,3,905.82,2717.46
O40745,C1528,P0127,2025-06-07,North,3,1399.53,4198.59
O40746,C1938,P0158,2024-12-14,West,5,1723.22,8616.1
O40747,C0894,P0383,2024-06-02,West,2,1306.56,2613.12
O40748,C0948,P0108,2024-11-22,South,4,1255.9,5023.6
O40749,C0848,P0378,2025-01-02,South,2,143.81,287.62
O40750,C1230,P0160,2025-07-20,West,2,1652.07,3304.14
O40751,C0483,P0464,2024-03-29,East,1,1538.18,1538.18
O40752,C0460,P0150,2025-08-24,South,1,774.51,774.51
O40753,C0636,P0055,2023-09-09,East,3,755.04,2265.12
O40754,C0963,P0264,2024-05-16,South,1,638.4,638.4
O40755,C1691,P0023,2024-09-20,North,1,242.78,242.78
O40756,C0503,P0314,2023-10-12,West,4,1650.87,6603.48
O40757,C0190,P0358,2024-01-18,East,4,1342.3,5369.2
O40758,C0061,P0293,2025-04-30,North,4,1510.4,6041.6
O40759,C1073,P0462,2024-02-11,East,1,113.63,113.63
O40760,C0108,P0050,2023-11-19,North,5,1754.32,8771.6
O40761,C1259,P0259,2025-06-10,East,4,73.35,293.4
O40762,C0004,P0437,2025-03-21,West,3,1623.01,4869.03
O40763,C1067,P0135,2024-06-12,North,3,706.04,2118.12
O40764,C0335,P0035,2023-11-27,North,4,355.35,1421.4
O40765,C1510,P0066,2024-02-13,East,3,1050.94,3152.82
O40766,C0019,P0223,2023-11-20,North,1,1285.66,1285.66
O40767,C1283,P0473,2025-08-24,West,3,1902.9,5708.7
O40768,C1845,P0476,2024-09-19,South,3,1501.8,4505.4
O40769,C1105,P0002,2024-12-12,West,3,343.55,1030.65
O40770,C0347,P0186,2023-09-29,North,5,913.14,4565.7
O40771,C1392,P0384,2024-10-22,North,1,52.2,52.2
O40772,C1249,P0444,2024-08-27,South,5,1345.81,6729.05
O40773,C1470,P0404,2025-07-23,West,1,1569.94,1569.94
O40774,C0662,P0153,2024-02-21,North,4,211.36,845.44
O40775,C0843,P0262,2025-01-09,West,1,1943.65,1943.65
O40776,C0306,P0469,2023-12-26,South,3,755.75,2267.25
O40777,C1679,P0378,2025-01-30,West,2,891.48,1782.96
O40778,C1595,P0372,2025-08-25,East,5,232.76,1163.8
O40779,C1319,P0367,2025-05-19,South,5,1932.55,9662.75
O40780,C0915,P0063,2024-11-24,West,1,774.37,774.37
O40781,C0553,P0013,2024-08-03,East,1,1325.64,1325.64
O40782,C0840,P0409,2025-01-24,North,1,1847.09,1847.09
O40783,C1860,P0299,2025-01-18,East,2,1961.93,3923.86
O40784,C1214,P0099,2024-06-20,North,4,1119.17,4476.68
O40785,C1419,P0157,2023-12-12,East,1,1769.91,1769.91
O40786,C0859,P0423,2025-03-21,North,1,1938.57,1938.57
O40787,C0029,P0086,2024-06-16,North,2,1074.4,2148.8
O40788,C1608,P0205,2023-11-29,South,2,1345.94,2691.88
O40789,C0820,P0290,2024-05-19,North,4,1585.81,6343.24
O40790,C0802,P0481,2025-06-30,South,1,972.16,972.16
O40791,C1965,P0360,2025-03-22,South,3,719.52,2158.56
O40792,C1873,P0244,2024-06-01,North,3,1246.07,3738.21
O40793,C0015,P0156,2025-02-27,North,2,465.58,931.16
O40794,C0136,P0192,2024-01-18,West,4,136.43,545.72
O40795,C0360,P0103,2023-11-10,East,3,558.52,1675.56
O40796,C0534,P0461,2024-02-07,East,2,1842.22,3684.44
